Network;NetType;ESSID;BSSID;Info;Channel;Cloaked;Encryption;Decrypted;MaxRate;MaxSeenRate;Beacon;LLC;Data;Crypt;Weak;Total;Carrier;Encoding;FirstTime;LastTime;BestQuality;BestSignal;BestNoise;GPSMinLat;GPSMinLon;GPSMinAlt;GPSMinSpd;GPSMaxLat;GPSMaxLon;GPSMaxAlt;GPSMaxSpd;GPSBestLat;GPSBestLon;GPSBestAlt;DataSize;IPType;IP;
77;infrastructure;GTwireless;00:15:C7:AA:D6:61;;11;No;WEP;No;54.0;0;177;0;0;0;0;0;;;Sun Feb 26 13:34:40 2012;Sun Feb 26 13:35:00 2012;-33;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
78;infrastructure;lifenet;02:18:0A:01:B2:51;;1;No;OPN,None;No;54.0;0;402;0;18;0;0;18;;;Sun Feb 26 13:34:00 2012;Sun Feb 26 13:35:08 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
79;infrastructure;;00:15:C7:AB:00:D0;;108;No;OPN,None;No;-1.0;0;0;0;2;0;0;2;;;Sun Feb 26 13:34:07 2012;Sun Feb 26 13:34:47 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
80;infrastructure;;00:1F:CA:51:54:00;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:34:03 2012;Sun Feb 26 13:35:03 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
81;infrastructure;;00:15:C7:AA:D6:60;;108;No;OPN,None;No;-1.0;0;0;0;4;0;0;4;;;Sun Feb 26 13:34:02 2012;Sun Feb 26 13:35:02 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
82;infrastructure;;00:19:A9:43:1C:D0;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:34:05 2012;Sun Feb 26 13:34:45 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
83;infrastructure;;00:15:C7:AB:8F:D0;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:34:07 2012;Sun Feb 26 13:34:47 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
84;infrastructure;;00:15:C7:AB:5B:30;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:34:13 2012;Sun Feb 26 13:34:53 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
85;infrastructure;;08:1F:F3:B3:EB:50;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:34:17 2012;Sun Feb 26 13:34:57 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
86;infrastructure;;00:15:C7:AB:38:B0;;133;No;OPN,None;No;-1.0;0;0;0;2;0;0;2;;;Sun Feb 26 13:34:33 2012;Sun Feb 26 13:34:53 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
87;infrastructure;;00:1C:58:73:A7:21;;158;No;WPA,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:34:46 2012;Sun Feb 26 13:34:46 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
88;infrastructure;;00:15:C7:AB:8F:D1;;158;No;None;No;-1.0;0;0;0;0;0;0;0;;;Sun Feb 26 13:34:51 2012;Sun Feb 26 13:34:56 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
89;infrastructure;GTwpa;00:1C:58:73:A7:61;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;2;0;0;0;0;0;;;Sun Feb 26 13:35:07 2012;Sun Feb 26 13:35:08 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
90;infrastructure;GTvisitor;00:1C:58:73:A7:62;;1;No;OPN,None;No;54.0;0;2;0;0;0;0;0;;;Sun Feb 26 13:35:07 2012;Sun Feb 26 13:35:07 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
